Line,AG_ALARM,AG_CHG,AG_CHG_OK,AG_CONFIDENCE,AG_DEV,AG_DUPLICATES_GROUP,AG_I_TOO_HIGH_ALARM,AG_M_SD_ALARM,AG_M_TOLERANCE_ALARM,AG_M_TOO_HIGH_ALARM,AG_M_TOO_LOW_ALARM,AG_NORMALIZED_IP[0],AG_NORMALIZED_IP[1],AG_NORMALIZED_IP[2],AG_NORMALIZED_IP[3],AG_NORMALIZED_IP[4],AG_NORMALIZED_IP[5],AG_NORMALIZED_IP[6],AG_NORMALIZED_IP[7],AG_NORMALIZED_IP[8],AG_NORMALIZED_IP[9],AG_NORMALIZED_IP[10],AG_NORMALIZED_IP[11],AG_NORMALIZED_IP[12],AG_NORMALIZED_IP[13],AG_NORMALIZED_IP[14],AG_NORMALIZED_IP[15],AG_NORMALIZED_IP[16],AG_NORMALIZED_IP[17],AG_NORMALIZED_IP[18],AG_NORMALIZED_IP[19],AG_RS_TOO_HIGH_ALARM,AG_VALID_WINDOWS_COUNT,AG_VP_TOO_LOW_ALARM,Chg,ColeM,ColeRMS,ColeTau,Date,DayTime,I,IP[0],IP[1],IP[2],IP[3],IP[4],IP[5],IP[6],IP[7],IP[8],IP[9],IP[10],IP[11],IP[12],IP[13],IP[14],IP[15],IP[16],IP[17],IP[18],IP[19],IP_Avg,MF,N,Name,Overload,Q,QC,QC_IP,QC_RES,R1X,R1Y,R1Z,R2X,R2Y,R2Z,ResCalc,ResMeas,RsCheck,RxBat,Sp,Stack,Stn,T1X,T1Y,T1Z,T2X,T2Y,T2Z,Temp,Time,Topo,TxBat,Type,Vp,X,Y,Z
LGrid5,0,8.38725185394287,1,100,0.287189036607742,0,0,0,0,0,0,7.33266401290894,7.34492063522339,7.36572647094727,7.23011350631714,7.20464563369751,7.08319997787476,7.00263547897339,6.93082189559937,6.92856693267822,6.87398719787598,6.90694618225098,6.83783912658691,6.7861123085022,6.73657369613647,6.67096424102783,6.66085577011108,6.63907861709595,6.6791615486145,6.77257394790649,6.7595534324646,0,20,0,8.57963466644287,0,0,0,2020.60655737705,10.1816666666667,1.97935163974762,13.0940427780151,11.4764385223389,10.2301750183105,9.26937675476074,8.47605323791504,7.78373622894287,7.21921157836914,6.72895336151123,6.29869699478149,5.92585134506226,5.615403175354,5.30065059661865,5.02674961090088,4.77771186828613,4.53807067871094,4.32523107528687,4.14942407608032,4.0235915184021,3.93754291534424,3.79750204086304,6.59972066879272,0.0742790220390999,91.34,9999,0,0.0511212684214115,1,1,1,5165841,536462,0,5165784,536464,0,88850.3979672577,88850.03125,9.05100059509277,15.8999996185303,83.3280792236328,146,534178.5,5163848,531895,0,5165726,536025,0,22,1000,,0,0,-1244.39245605469,5163848,536243.5,-2283.5
LGrid5,0,9.34454250335693,1,100,0.105407863855362,0,0,0,0,0,0,7.6483941078186,7.75236940383911,7.87517356872559,7.80487108230591,7.84805154800415,7.79572248458862,7.77161073684692,7.74537706375122,7.80090379714966,7.78737163543701,7.84006404876709,7.80293130874634,7.69499778747559,7.61335849761963,7.61128091812134,7.64940071105957,7.65640640258789,7.62931251525879,7.64033603668213,7.61505842208862,0,20,0,9.46530246734619,0,0,0,2020.60928961749,9.98833333333333,1.21846234798431,13.6578464508057,12.1130771636963,10.9377403259277,10.0062456130981,9.23300170898438,8.56672763824463,8.01196956634521,7.51978397369385,7.09173059463501,6.71325159072876,6.37403583526611,6.04878425598145,5.69999837875366,5.39954519271851,5.17774200439453,4.96714353561401,4.78525400161743,4.59597158432007,4.44205570220947,4.2781229019165,7.28100140094757,0.308805465981874,88.3,9999,0,0.0564662851393223,1,1,1,5165917,536310,0,5165880,536313,0,23577.9550656495,23577.95703125,17.2248935699463,15.1999998092651,-91.9724731445313,146,534102.5,5163848,531895,0,5165775,536550,0,19,1000,,0,0,-1240.06457519531,5163848,534104,-118.5
LGrid5,0,13.6323871612549,1,100,0.190786853432655,0,0,0,0,0,0,11.4308204650879,11.5228853225708,11.6461534500122,11.4714107513428,11.485279083252,11.3744668960571,11.2965087890625,11.2249803543091,11.2789268493652,11.2202453613281,11.2510900497437,11.1907806396484,11.145131111145,11.1005487442017,11.0618600845337,11.0990829467773,11.1462650299072,11.2370452880859,11.2026710510254,11.1289491653442,0,20,0,13.8426914215088,0,0,0,2020.60928961749,9.82472222222222,1.89841783046722,20.4121799468994,18.004508972168,16.1752128601074,14.706937789917,13.512092590332,12.4994134902954,11.6458854675293,10.8980398178101,10.2535696029663,9.67262554168701,9.14722728729248,8.67502403259277,8.25565242767334,7.87272977828979,7.52507448196411,7.20719718933105,6.96641540527344,6.76930475234985,6.51318073272705,6.25221872329712,10.6482245445251,0.504563275140938,87.5,9999,0,0.0612464360892773,1,1,1,5165663,536270,0,5165668,536296,0,21103.8437974916,21103.8359375,1.98582530021667,15.3999996185303,98.3889236450195,146,534082.5,5163848,531895,0,5165725,536650,0,20,1000,,0,0,-1229.68310546875,5163848,534095.5,-177
LGrid5,0,14.5495567321777,1,100,0.186634227633476,0,0,0,0,0,0,12.1165170669556,12.2359924316406,12.3880634307861,12.224235534668,12.2610578536987,12.1553249359131,12.0740356445313,12.0081949234009,12.0615453720093,12.0031938552856,12.0637035369873,12.009147644043,11.9628858566284,11.9146518707275,11.8909797668457,11.9139909744263,11.8988027572632,11.8860158920288,11.8271541595459,11.7919750213623,0,20,0,14.7670993804932,0,0,0,2020.60928961749,9.82472222222222,2.12852239608765,21.6366367340088,19.1187381744385,17.2056427001953,15.6720972061157,14.4247732162476,13.3574991226196,12.4474592208862,11.6584415435791,10.9650411605835,10.347580909729,9.80788898468018,9.30941677093506,8.86139678955078,8.45010757446289,8.08910179138184,7.73635816574097,7.43675184249878,7.16025066375732,6.87625217437744,6.62470531463623,11.3593070030212,0.470655586285571,87.5,9999,0,0.082170695066452,1,1,1,5165663,536270,0,5165668,536296,0,24135.0731490712,24135.072265625,1.98582530021667,15.3999996185303,91.0354995727539,146,534082.5,5163848,531895,0,5165725,536700,0,20,1000,,0,0,-1229.23620605469,5163848,534095.5,-202
LGrid5,0,3.19517803192139,1,60,0.719060242176056,0,0,0,0,0,0,5.68048524856567,5.3994140625,5.16255664825439,4.82747220993042,4.573410987854,4.29111862182617,4.0776834487915,3.81867909431458,3.6384801864624,3.42456722259521,3.23859453201294,3.08742213249207,2.86844873428345,2.68713116645813,2.55393624305725,2.36751961708069,2.17674231529236,2.02303743362427,1.89804685115814,1.75000178813934,0,12,0,4.75827312469482,0,0,0,2020.60382513661,9.88472222222222,2.28240180015564,10.143723487854,8.43658447265625,7.17021703720093,6.18906688690186,5.38048315048218,4.71551465988159,4.20379734039307,3.7074556350708,3.30770921707153,2.95221328735352,2.63300371170044,2.39335060119629,2.12477684020996,1.90576684474945,1.73737156391144,1.53735041618347,1.36046397686005,1.21869730949402,1.103515625,0.983147084712982,3.66021045744419,0.374426634110749,85.48,9999,0,0.0433897264301777,1,1,1,5165677,536169,0,5165679,536214,0,9775.50773367677,9775.513671875,1.71157383918762,16.5,23.8148574829102,146,534032,5163848,531895,0,5165875,536250,0,23,1000,,0,0,-1227.0595703125,5163848,534054.5,-18
LGrid5,0,18.767650604248,1,100,0.130889639258385,0,0,0,0,0,0,15.1731128692627,15.3900165557861,15.6147756576538,15.4795837402344,15.5481986999512,15.4711771011353,15.399284362793,15.4624214172363,15.6170902252197,15.5841617584229,15.668848991394,15.631763458252,15.5923871994019,15.541877746582,15.5396537780762,15.6050128936768,15.5690336227417,15.5591087341309,15.5129137039185,15.5052633285522,0,20,0,18.9445381164551,0,0,0,2020.60928961749,10.0916666666667,2.26102995872498,27.0948448181152,24.0469017028809,21.6871871948242,19.8456211090088,18.2919979095459,17.001293182373,15.8755502700806,15.0120601654053,14.1973543167114,13.4346227645874,12.7389011383057,12.1176462173462,11.549916267395,11.022608757019,10.571192741394,10.1331253051758,9.73064613342285,9.37295722961426,9.01913547515869,8.71082210540771,14.5727192401886,0.469047061757504,,9999,0,0.0758172497153282,1,1,1,5165833,536311,0,5165785,536311,0,31068.7784410909,31068.81640625,5.9919319152832,16,42.1368713378906,146,534103,5163848,531895,0,5165625,536700,0,20,1000,,0,0,-1225.82275390625,5163848,534103,-194.5
LGrid5,0,21.5496997833252,1,100,0.198210179805756,0,0,0,0,0,0,17.2897872924805,17.6031227111816,17.9105415344238,17.7755603790283,17.8986721038818,17.8041667938232,17.7426948547363,17.7009944915771,17.8323192596436,17.8010272979736,17.9457683563232,17.8976173400879,17.8586978912354,17.8316402435303,17.7859725952148,17.8542194366455,17.8559951782227,17.9546661376953,18.0712947845459,18.073263168335,0,20,0,21.7339820861816,0,0,0,2020.60655737705,10.1752777777778,1.97935163974762,30.8746204376221,27.5048789978027,24.8757514953613,22.7891807556152,21.0572605133057,19.5650177001953,18.2914371490479,17.185432434082,16.2111988067627,15.3457136154175,14.5900554656982,13.8741216659546,13.2286643981934,12.6465539932251,12.0993003845215,11.5936489105225,11.1599969863892,10.8160638809204,10.5065670013428,10.1535186767578,16.7184491634369,0.639503779983306,,9999,0,0.115658618509769,1,1,1,5165833,536311,0,5165785,536311,0,26142.8465112017,26142.802734375,8.70514106750488,16.3999996185303,114.518745422363,146,534103,5163848,531895,0,5165726,536025,0,24,1000,,0,0,-1224.99548339844,5163848,536168,-2208
LGrid5,0,10.2054061889648,1,100,0.286641329526901,0,0,0,0,0,0,8.79344367980957,8.827956199646,8.88108539581299,8.7081995010376,8.70688533782959,8.60574245452881,8.53575611114502,8.4339427947998,8.46724128723145,8.41338729858398,8.43087196350098,8.35834407806396,8.3174524307251,8.28292369842529,8.22578907012939,8.22360610961914,8.19951915740967,8.15764236450195,8.14152240753174,8.11261177062988,0,20,0,10.4174966812134,0,0,0,2020.60928961749,9.94027777777778,1.41367101669312,15.7025775909424,13.7936820983887,12.3348398208618,11.1643590927124,10.2433938980103,9.45685958862305,8.79974842071533,8.18829441070557,7.69749212265015,7.25292015075684,6.85436725616455,6.47933673858643,6.16107606887817,5.87441444396973,5.59577465057373,5.34000396728516,5.12469959259033,4.9142427444458,4.73344326019287,4.55764722824097,8.01345865726471,0.193551622374825,85.48,9999,0,0.0592910759150982,1,1,1,5165677,536169,0,5165679,536214,0,41402.1776668249,41402.1328125,1.70822823047638,15.1999998092651,-166.055389404297,146,534032,5163848,531895,0,5165925,536700,0,20,1000,,0,0,-1224.4912109375,5163848,534054.5,-243
LGrid5,0,12.5471649169922,1,100,0.233892560005188,0,0,0,0,0,0,10.576075553894,10.6667604446411,10.773383140564,10.5952405929565,10.6351318359375,10.5315217971802,10.4364204406738,10.3675298690796,10.4020090103149,10.3540878295898,10.3829698562622,10.3243608474731,10.3026762008667,10.2683200836182,10.1822395324707,10.2401609420776,10.1728496551514,10.1568813323975,10.1220893859863,10.0719928741455,0,20,0,12.7625217437744,0,0,0,2020.60928961749,9.72555555555556,1.23851251602173,18.8858489990234,16.6668128967285,14.9630317687988,13.5836420059204,12.5119199752808,11.5731000900269,10.7591962814331,10.0655632019043,9.45637130737305,8.92593765258789,8.44143867492676,8.00338077545166,7.63161182403564,7.28249645233154,6.92669343948364,6.64945507049561,6.35803079605103,6.11860322952271,5.88493537902832,5.65842294692993,9.8173246383667,0.36557914677622,85.3,9999,0,0.0931213945150375,1,1,1,5165582,536160,0,5165581,536210,0,26854.1702253497,26854.171875,5.85197496414185,15.1000003814697,58.5819625854492,146,534027.5,5163848,531895,0,5165625,536650,0,19,1000,,0,0,-1220.61279296875,5163848,534052.5,-220
LGrid5,0,17.1818504333496,1,100,0.138753741979599,0,0,0,0,0,0,14.1186370849609,14.2724447250366,14.4570569992065,14.2774276733398,14.3255271911621,14.2128791809082,14.1245136260986,14.0702085494995,14.2664279937744,14.323486328125,14.3928842544556,14.3008947372437,14.2494974136353,14.2018337249756,14.143871307373,14.1930913925171,14.1368865966797,14.0762767791748,14.0846872329712,14.0039415359497,0,20,0,17.3895568847656,0,0,0,2020.60928961749,9.72555555555556,1.90635919570923,25.2118511199951,22.3006954193115,20.0792446136475,18.3043956756592,16.8535614013672,15.6185483932495,14.5613536834717,13.6603965759277,12.9694795608521,12.3478336334229,11.7015314102173,11.0859651565552,10.5551834106445,10.0722227096558,9.62168121337891,9.21629333496094,8.8355541229248,8.47968482971191,8.18877124786377,7.86738300323486,13.3765815258026,0.443556560352874,85.3,9999,0,0.0816106796264648,1,1,1,5165582,536160,0,5165581,536210,0,30157.5553637642,30157.544921875,5.85197496414185,15.1000003814697,50.2187232971191,145,534027.5,5163848,531895,0,5165625,536800,0,19,1000,,0,0,-1220.4658203125,5163848,534052.5,-295
LGrid5,0,14.6389636993408,1,100,0.15047125518322,0,0,0,0,0,0,12.1364212036133,12.2621545791626,12.421537399292,12.2713823318481,12.3051586151123,12.2012281417847,12.1273326873779,12.0659704208374,12.1229085922241,12.0656681060791,12.12708568573,12.0822238922119,12.0412216186523,11.9963254928589,11.9600715637207,12.0184478759766,12.0317296981812,12.0152349472046,11.976658821106,11.9377613067627,0,20,0,14.8434782028198,0,0,0,2020.60928961749,10.1691666666667,1.29396915435791,21.6721801757813,19.1596164703369,17.2521343231201,15.7325420379639,14.4766569137573,13.4079427719116,12.5024042129517,11.7145347595215,11.0208253860474,10.4014387130737,9.85941886901855,9.36606502532959,8.91942310333252,8.50803279876709,8.1361026763916,7.80418729782104,7.51983118057251,7.23809337615967,6.96317338943481,6.70660734176636,11.418060541153,0.972377508279664,85.34,9999,0,0.123553819954395,1,1,1,5165877,536162,0,5165872,536212,0,11742.4153108538,11742.419921875,6.95962381362915,15.1999998092651,230.289459228516,146,534028.5,5163848,531895,0,5165825,536500,0,20,1000,,0,0,-1220.30908203125,5163848,534053.5,-144
LGrid5,0,20.2363681793213,1,100,0.218994349241257,0,0,0,0,0,0,16.1429653167725,16.4259948730469,16.7312908172607,16.629035949707,16.7584209442139,16.6871242523193,16.6446628570557,16.6274337768555,16.7440299987793,16.7278251647949,16.8532848358154,16.8690547943115,16.8168888092041,16.8366146087646,16.8150959014893,16.8987464904785,16.8847694396973,16.8943710327148,16.8934001922607,16.881031036377,0,20,0,20.3886852264404,0,0,0,2020.60928961749,10.095,1.37729334831238,28.8267250061035,25.6656169891357,23.2379016876221,21.319278717041,19.7157878875732,18.3374996185303,17.15944480896,16.1431407928467,15.2218446731567,14.4205389022827,13.7018575668335,13.0767869949341,12.4569549560547,11.9408617019653,11.4388399124146,10.9732122421265,10.5529804229736,10.1773319244385,9.82174396514893,9.48372554779053,15.6836037158966,0.746608132959192,91.48,9999,0,0.129913613200188,1,1,1,5165581,536469,0,5165575,536521,0,21006.4731731952,21006.46875,4.68475532531738,15.1999998092651,26.0640640258789,144,534182,5163848,531895,0,5165825,536650,0,20,1000,,0,0,-1220.25793457031,5163848,534208,-64.5
LGrid5,0,10.6775808334351,1,100,0.137242183089256,0,0,0,0,0,0,8.90699291229248,8.96265316009521,9.05573844909668,8.93232727050781,8.99765110015869,8.94302082061768,8.89292907714844,8.83682441711426,8.87988567352295,8.81438732147217,8.85750102996826,8.833740234375,8.80481624603271,8.7585563659668,8.69800567626953,8.75494384765625,8.68430233001709,8.6873197555542,8.6855001449585,8.64784622192383,0,20,0,10.8370733261108,0,0,0,2020.60655737705,10.1816666666667,1.54759573936462,15.9053440093994,14.0041465759277,12.5774145126343,11.4517021179199,10.5854711532593,9.82749557495117,9.16796779632568,8.57944107055664,8.07262325286865,7.59860992431641,7.20122051239014,6.84786081314087,6.52208614349365,6.21174192428589,5.91701078414917,5.68502855300903,5.42768859863281,5.23332548141479,5.04970932006836,4.85834074020386,8.33621144294739,0.196586981748141,91.34,9999,0,0.0501689277589321,1,1,1,5165841,536462,0,5165784,536464,0,42404.6972430118,42404.72265625,9.05100059509277,15.8999996185303,83.6835327148438,146,534178.5,5163848,531895,0,5165575,536050,0,22,1000,,0,0,-1214.85778808594,5163848,536256,-2283.5
LGrid5,0,11.5970659255981,1,100,0.208431929349899,0,0,0,0,0,0,9.77827453613281,9.83987998962402,9.91756248474121,9.77176475524902,9.77351474761963,9.68070983886719,9.5942554473877,9.6171407699585,9.69978141784668,9.64157962799072,9.64817714691162,9.59098148345947,9.52738380432129,9.46654605865479,9.43930530548096,9.44777965545654,9.4072151184082,9.38292217254639,9.33083057403564,9.28999519348145,0,20,0,11.7919492721558,0,0,0,2020.60928961749,9.73527777777778,2.26102995872498,17.4612045288086,15.374813079834,13.7743921279907,12.5279035568237,11.498251914978,10.6381425857544,9.89098453521729,9.3370304107666,8.81798267364502,8.31170654296875,7.8440465927124,7.43486928939819,7.05732107162476,6.71386241912842,6.42129611968994,6.13492202758789,5.87950944900513,5.65236282348633,5.42490148544312,5.21909856796265,9.0707300901413,0.556112444266156,88.08,9999,0,0.051385186612606,1,1,1,5165569,536299,0,5165578,536329,0,16310.964057118,16310.958984375,4.6975212097168,15.1000003814697,220.729888916016,146,534097,5163848,531895,0,5165625,536700,0,20,1000,,0,0,-1206.98327636719,5163848,534112,-185.5
LGrid5,0,12.4400415420532,1,100,0.112982802093029,0,0,0,0,0,0,10.2610530853271,10.3641977310181,10.5025396347046,10.3817520141602,10.3987464904785,10.3162298202515,10.2623558044434,10.2029075622559,10.2516851425171,10.2104959487915,10.2703351974487,10.2267694473267,10.1846685409546,10.1595878601074,10.1300239562988,10.2223491668701,10.3585004806519,10.3939752578735,10.3745174407959,10.3179044723511,0,20,0,12.5912704467773,0,0,0,2020.60928961749,10.0169444444444,1.29396915435791,18.3233089447021,16.1940593719482,14.5868606567383,13.3099393844604,12.2338190078735,11.3365163803101,10.5797481536865,9.90573596954346,9.3197135925293,8.80215167999268,8.34986591339111,7.92772817611694,7.54419898986816,7.20538139343262,6.89117240905762,6.63788938522339,6.47406244277954,6.26143074035645,6.03169584274292,5.79657554626465,9.6855926990509,0.395299818345388,97.3,9999,0,0.101468898355961,1,1,1,5165928,536765,0,5165882,536760,0,24501.8900833095,24501.904296875,6.73524713516235,15.1999998092651,-4.09560394287109,146,534327.5,5163848,531895,0,5165825,536500,0,20,1000,,0,0,-1205.35998535156,5163848,536630,-2432.5
LGrid5,0,4.22749900817871,1,100,0.311241805553436,0,0,0,0,0,0,3.98830676078796,3.93317532539368,3.9074182510376,3.78853034973145,3.72687792778015,3.65599060058594,3.58203363418579,3.52649831771851,3.52464270591736,3.46170973777771,3.44216561317444,3.39548563957214,3.38161063194275,3.33578109741211,3.28758525848389,3.27422046661377,3.23201179504395,3.19672107696533,3.15073561668396,3.14232110977173,0,20,0,4.38526773452759,0,0,0,2020.60655737705,10.0722222222222,1.4265775680542,7.12197637557983,6.1455864906311,5.42696952819824,4.85709047317505,4.38456201553345,4.01757192611694,3.69281816482544,3.42378497123718,3.20422053337097,2.98423266410828,2.798508644104,2.63215947151184,2.50489664077759,2.36580228805542,2.23645257949829,2.12611722946167,2.02000737190247,1.9257355928421,1.83182299137115,1.76534903049469,3.37328324913979,0.116812390837459,88.3,9999,0,0.0278239119797945,1,1,1,5165917,536310,0,5165880,536313,0,28877.786208773,28877.77734375,21.9146423339844,15.8000001907349,-103.282089233398,146,534102.5,5163848,531895,0,5165825,536100,0,23,1000,,0,0,-1203.09802246094,5163848,536205,-2207.5
LGrid5,0,9.56557846069336,1,100,0.26780292391777,0,0,0,0,0,0,8.2157621383667,8.22276782989502,8.26595497131348,8.12553977966309,8.10546779632568,8.05962753295898,8.06784725189209,8.01723003387451,8.00360584259033,7.93024110794067,7.94568300247192,7.8785924911499,7.82026386260986,7.78011322021484,7.72455263137817,7.68645572662354,7.65521001815796,7.61779880523682,7.58699178695679,7.52979612350464,0,20,0,9.7605152130127,0,0,0,2020.60928961749,9.94027777777778,1.24027502536774,14.6710033416748,12.8480749130249,11.4804925918579,10.4173593521118,9.53584384918213,8.85673332214355,8.31736850738525,7.78371858596802,7.27600526809692,6.83641481399536,6.45990467071533,6.10743618011475,5.79278802871704,5.5178108215332,5.25479745864868,4.9912052154541,4.78450632095337,4.58903551101685,4.41104173660278,4.23022270202637,7.50808815956116,0.187367756320467,85.48,9999,0,0.0923952385783196,1,1,1,5165677,536169,0,5165679,536214,0,40071.3991937843,40071.37109375,1.70822823047638,15.1999998092651,-153.66389465332,145,534032,5163848,531895,0,5165925,536650,0,20,1000,,0,0,-1199.4833984375,5163848,534054.5,-218
LGrid5,0,23.833101272583,1,100,0.222079142928123,0,0,0,0,0,0,19.1434783935547,19.4400329589844,19.7697601318359,19.5924415588379,19.7117786407471,19.6154708862305,19.5577964782715,19.5106315612793,19.7261810302734,19.7605304718018,19.9010448455811,19.8575305938721,19.830265045166,19.8149948120117,19.789083480835,19.8914241790771,19.8585033416748,19.8495216369629,19.8321876525879,19.8087882995605,0,20,0,24.0289993286133,0,0,0,2020.60928961749,9.92833333333333,1.90635919570923,34.1847839355469,30.3750514984131,27.4580001831055,25.1185169219971,23.1903266906738,21.5554618835449,20.1626758575439,18.942361831665,17.9328918457031,17.0349407196045,16.1797103881836,15.3934345245361,14.6890850067139,14.0531883239746,13.4619607925415,12.9165096282959,12.411563873291,11.9575433731079,11.5303411483765,11.1285333633423,18.4838440895081,0.918340898580442,91.34,9999,0,0.108961194753647,1,1,1,5165841,536462,0,5165784,536464,0,20127.4321094488,20127.427734375,6.43684005737305,15.1999998092651,84.4240493774414,145,534178.5,5163848,531895,0,5165625,536800,0,19,1000,,0,0,-1199.06982421875,5163848,534179.5,-168
LGrid5,0,14.9671792984009,1,100,0.273224532604218,0,0,0,0,0,0,12.5197896957397,12.6465606689453,12.8005199432373,12.6295986175537,12.6619787216187,12.5616121292114,12.4716873168945,12.4010248184204,12.4678707122803,12.405177116394,12.4586391448975,12.4100923538208,12.3726577758789,12.2960166931152,12.162558555603,12.1271944046021,12.0785799026489,12.0709676742554,12.0453853607178,12.0081014633179,0,20,0,15.2143497467041,0,0,0,2020.60928961749,9.82472222222222,2.19334077835083,22.3567676544189,19.7602519989014,17.7784996032715,16.1917934417725,14.896445274353,13.8039693832397,12.8574094772339,12.0398302078247,11.3344278335571,10.6941184997559,10.1289749145508,9.62022686004639,9.16493129730225,8.72057914733887,8.27384948730469,7.87480163574219,7.54911231994629,7.27166748046875,7.00313091278076,6.74612474441528,11.7033456087112,0.337060147766378,87.5,9999,0,0.0769098177552223,1,1,1,5165663,536270,0,5165668,536296,0,34721.8313593781,34721.85546875,1.98582530021667,15.3999996185303,98.0575637817383,146,534082.5,5163848,531895,0,5165725,536800,0,20,1000,,0,0,-1196.25109863281,5163848,534095.5,-252
LGrid5,0,13.2377328872681,1,100,0.131139293313026,0,0,0,0,0,0,10.9452590942383,11.0403566360474,11.1818580627441,11.0544672012329,11.0731601715088,10.9683933258057,10.9101152420044,10.8497543334961,10.9006824493408,10.8446073532104,10.918604850769,10.8762140274048,10.8325872421265,10.7915925979614,10.7682905197144,10.8702182769775,11.0375156402588,11.0830240249634,11.0511808395386,10.9886140823364,0,20,0,13.400520324707,0,0,0,2020.60928961749,9.72555555555556,1.29396915435791,19.5451049804688,17.2505569458008,15.5303573608398,14.1723937988281,13.027247428894,12.0531787872314,11.2475414276123,10.5337419509888,9.90971088409424,9.34879970550537,8.87691402435303,8.43117427825928,8.02413845062256,7.65361166000366,7.32536745071411,7.05858325958252,6.89844703674316,6.67652082443237,6.42510509490967,6.17337894439697,10.3080937147141,0.439858980834628,85.3,9999,0,0.110116697847843,1,1,1,5165582,536160,0,5165581,536210,0,23434.996587212,23434.982421875,5.85197496414185,15.1000003814697,55.0337448120117,146,534027.5,5163848,531895,0,5165825,536500,0,19,1000,,0,0,-1196.22290039063,5163848,534052.5,-145
LGrid5,0,7.41004228591919,1,100,0.162619307637215,0,0,0,0,0,0,6.34438800811768,6.35276699066162,6.41590929031372,6.2537956237793,6.26477670669556,6.1889820098877,6.10363340377808,6.04992771148682,6.05227422714233,6.00590133666992,6.02193403244019,5.9570484161377,5.97928953170776,6.11013746261597,6.15904521942139,6.19426155090332,6.0973653793335,6.05911064147949,6.01221084594727,5.95860481262207,0,20,0,7.53957843780518,0,0,0,2020.60655737705,10.3852777777778,1.26168429851532,11.3292646408081,9.92619895935059,8.91098499298096,8.01768684387207,7.37032508850098,6.80107879638672,6.29240560531616,5.87371635437012,5.50206756591797,5.17750120162964,4.89588117599487,4.61786699295044,4.4291033744812,4.33343076705933,4.18982648849487,4.02224779129028,3.81085324287415,3.650066614151,3.49547147750854,3.34753084182739,5.79967544078827,0.306833767000231,85.3,9999,0,0.0460002832114697,1,1,1,5165582,536160,0,5165581,536210,0,18901.6857482439,18901.6796875,8.45468521118164,15.6999998092651,5.42738771438599,146,534027.5,5163848,531895,0,5165825,536350,0,23,1000,,0,0,-1195.75085449219,5163848,534052.5,-70
LGrid5,0,9.4104700088501,1,100,0.205020233988762,0,0,0,0,0,0,8.03653621673584,8.0687141418457,8.12880706787109,7.99491548538208,7.98570585250854,7.89488124847412,7.81869554519653,7.7572078704834,7.77225255966187,7.7243480682373,7.73115825653076,7.67796230316162,7.65450668334961,7.59022665023804,7.57480669021606,7.5776481628418,7.64453077316284,7.70455980300903,7.6903715133667,7.64578819274902,0,20,0,9.58327102661133,0,0,0,2020.60655737705,10.0722222222222,1.02536571025848,14.3509578704834,12.6073665618896,11.2900094985962,10.2498922348022,9.39494800567627,8.67569351196289,8.06051063537598,7.53127002716064,7.06568384170532,6.6589207649231,6.28549432754517,5.95190906524658,5.67000484466553,5.38313961029053,5.15292978286743,4.92055082321167,4.77783155441284,4.64130115509033,4.47114610671997,4.29538679122925,7.37174735069275,0.283678627493698,88.3,9999,0,0.26331615447998,1,1,1,5165917,536310,0,5165880,536313,0,25986.2627502896,25986.24609375,21.9146423339844,15.8000001907349,-96.5958023071289,146,534102.5,5163848,531895,0,5165725,536100,0,23,1000,,0,0,-1192.27392578125,5163848,536205,-2207.5
LGrid5,0,9.07974338531494,1,100,0.109703324735165,0,0,0,0,0,0,7.56418752670288,7.63262176513672,7.7232837677002,7.61536455154419,7.63813018798828,7.5770959854126,7.5334997177124,7.49705934524536,7.51858568191528,7.49265050888062,7.53355026245117,7.49676656723022,7.46210670471191,7.44583129882813,7.41951608657837,7.44610023498535,7.42259311676025,7.41885566711426,7.39108610153198,7.37363862991333,0,20,0,9.21377372741699,0,0,0,2020.60928961749,9.98833333333333,1.31373739242554,13.5074777603149,11.9259719848633,10.7267827987671,9.7632884979248,8.98603534698486,8.32647895812988,7.7664942741394,7.27869844436646,6.83507776260376,6.4591817855835,6.12483739852905,5.81144714355469,5.5274863243103,5.28073167800903,5.04728984832764,4.83513021469116,4.63912057876587,4.46919012069702,4.29714298248291,4.142493724823,7.08751788139343,0.362924707648783,88.3,9999,0,0.0700874477624893,1,1,1,5165917,536310,0,5165880,536313,0,19528.8932718582,19528.904296875,17.2248935699463,15.1999998092651,-102.228073120117,146,534102.5,5163848,531895,0,5165625,536500,0,19,1000,,0,0,-1189.64208984375,5163848,534104,-93.5
